Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
KJ Martin,SF,22,HOU,82,2292,15.4,.635,.300,.308,6.0,15.8,10.8,8.1,0.9,1.3,10.0,16.4,4.2,0.7,4.9,.103,0.6,-1.3,-0.7,0.7,2023
Tyrese Martin,SG,23,ATL,16,66,7.7,.440,.304,.087,8.2,11.7,10.0,3.9,0.7,0.0,7.7,16.5,0.0,0.0,0.0,-0.010,-4.2,-3.1,-7.4,-0.1,2023
Garrison Mathews,SG,26,TOT,54,686,9.7,.573,.896,.264,1.7,10.0,5.8,5.1,1.7,0.7,7.8,14.7,0.7,0.3,1.0,.067,-2.0,-0.4,-2.4,-0.1,2023
Garrison Mathews,SG,26,HOU,45,602,9.1,.564,.912,.265,1.8,9.6,5.7,5.1,1.9,0.6,8.7,14.3,0.5,0.2,0.7,.058,-2.3,-0.2,-2.5,-0.1,2023
Garrison Mathews,SG,26,ATL,9,84,14.0,.623,.806,.258,1.3,13.2,7.2,4.7,0.6,1.0,2.8,17.8,0.2,0.0,0.2,.127,0.7,-2.4,-1.7,0.0,2023
Bennedict Mathurin,SG,20,IND,78,2222,13.1,.566,.326,.477,4.4,11.5,7.9,7.6,1.0,0.5,11.7,24.6,1.0,0.8,1.8,.038,-1.2,-2.5,-3.7,-1.0,2023
Wesley Matthews,SF,36,MIL,52,820,7.0,.519,.775,.175,4.5,9.7,7.2,5.1,1.2,1.3,9.5,9.8,0.3,0.9,1.2,.073,-3.4,0.8,-2.7,-0.1,2023
Tyrese Maxey,SG,22,PHI,60,2016,17.0,.605,.404,.233,1.4,8.8,5.2,16.9,1.2,0.4,7.4,24.1,3.7,1.6,5.4,.128,1.9,-1.2,0.6,1.3,2023
Skylar Mays,PG,25,POR,6,189,19.4,.624,.382,.191,1.2,10.4,5.8,40.0,1.5,0.5,11.9,19.3,0.6,0.1,0.7,.171,2.1,-2.1,0.0,0.1,2023
Miles McBride,PG,22,NYK,64,760,8.4,.475,.623,.195,1.9,5.4,3.6,12.4,2.4,1.0,9.7,14.6,0.0,0.7,0.7,.047,-3.6,1.4,-2.3,-0.1,2023
Mac McClung,SG,24,PHI,2,41,19.2,.563,.550,.250,8.8,19.8,14.4,35.3,0.0,0.0,11.9,27.5,0.1,0.0,0.1,.140,2.2,-1.7,0.5,0.0,2023
CJ McCollum,PG,31,NOP,75,2649,15.6,.541,.404,.177,2.4,11.7,7.0,25.1,1.3,1.4,11.2,26.4,1.5,2.8,4.3,.078,1.5,-0.7,0.8,1.9,2023
,,,,,,,,,,,,,,,,,,,,,,,,,,2023
T.J. McConnell,PG,30,IND,75,1526,16.8,.590,.113,.131,3.3,13.7,8.5,37.9,2.5,0.6,20.6,19.1,1.9,1.2,3.1,.098,0.4,0.1,0.5,1.0,2023
Jaden McDaniels,SF,22,MIN,79,2416,12.0,.611,.376,.201,4.3,9.8,7.1,8.4,1.5,2.7,12.6,15.8,2.0,2.4,4.4,.087,-1.7,0.5,-1.2,0.5,2023
Jalen McDaniels,SF,25,TOT,80,1913,11.8,.557,.376,.224,3.6,16.3,9.9,9.6,2.1,1.6,12.1,17.2,0.5,2.2,2.7,.068,-2.7,0.6,-2.1,-0.1,2023
Jalen McDaniels,SF,25,CHO,56,1494,11.6,.551,.409,.211,3.1,16.5,9.6,10.5,2.1,1.7,12.9,17.5,0.1,1.7,1.8,.057,-2.7,0.7,-2.0,0.0,2023
Jalen McDaniels,SF,25,PHI,24,419,12.5,.580,.244,.276,5.5,15.8,10.7,6.5,2.0,1.1,8.6,16.1,0.4,0.5,1.0,.109,-2.5,-0.1,-2.6,-0.1,2023
Doug McDermott,SF,31,SAS,64,1314,11.2,.590,.570,.134,1.9,9.9,5.8,9.8,0.5,0.4,9.5,19.2,1.0,0.0,1.0,.035,-0.7,-2.5,-3.2,-0.4,2023
JaVale McGee,C,35,DAL,42,355,17.2,.650,.040,.328,9.7,25.5,17.5,5.2,0.6,6.5,20.1,22.8,0.1,0.5,0.6,.076,-3.6,-0.1,-3.7,-0.1,2023
Bryce McGowens,SG,20,CHO,46,787,7.2,.519,.396,.396,2.7,10.1,6.3,9.1,0.9,0.7,15.3,15.0,-0.4,0.4,0.1,.005,-4.6,-1.4,-6.0,-0.8,2023
Rodney McGruder,SG,31,DET,32,524,10.7,.566,.638,.145,4.1,11.8,7.8,7.6,1.5,0.2,6.4,14.0,0.5,0.2,0.7,.068,-0.8,-0.7,-1.5,0.1,2023
Jordan McLaughlin,PG,26,MIN,43,678,11.8,.526,.538,.124,2.5,7.6,5.1,27.4,2.2,0.5,17.7,11.7,0.7,0.6,1.3,.094,-1.3,0.6,-0.7,0.2,2023
De'Anthony Melton,SG,24,PHI,77,2150,12.7,.566,.619,.134,3.9,13.1,8.6,12.9,2.9,1.8,12.9,16.4,1.1,3.1,4.2,.095,-0.7,1.6,0.9,1.6,2023
Sam Merrill,SG,26,CLE,5,59,15.5,.546,.818,.091,0.0,18.0,9.0,12.0,3.4,0.0,0.0,17.3,0.1,0.1,0.2,.160,-1.2,2.5,1.2,0.0,2023
Chimezie Metu,PF,25,SAC,66,689,17.3,.639,.174,.333,7.8,24.9,16.4,8.1,1.5,2.7,11.3,17.6,1.2,0.8,2.1,.143,-0.3,0.2,-0.1,0.3,2023
Khris Middleton,SF,31,MIL,33,801,17.4,.551,.399,.251,3.8,14.0,9.1,30.7,1.4,0.5,13.6,27.4,1.0,1.0,1.9,.117,1.0,-0.3,0.8,0.6,2023
Patty Mills,PG,34,BRK,40,567,10.6,.554,.641,.144,1.6,7.0,4.4,13.9,1.3,0.5,11.9,19.7,0.0,0.4,0.4,.035,-1.4,-1.7,-3.1,-0.2,2023
Shake Milton,SG,26,PHI,76,1567,12.7,.575,.294,.231,3.0,11.3,7.2,22.3,0.8,0.8,14.5,18.5,1.6,1.2,2.9,.087,-1.0,-0.9,-2.0,0.0,2023
Justin Minaya,SF,23,POR,4,89,4.0,.363,.522,.043,3.8,15.6,9.7,5.9,1.1,5.0,14.6,13.4,-0.2,0.1,-0.1,-0.067,-7.2,-1.9,-9.0,-0.2,2023
Josh Minott,SF,20,MIN,15,96,17.9,.582,.167,.222,5.9,22.9,14.6,7.5,2.0,5.4,7.1,18.9,0.1,0.2,0.3,.146,-1.9,0.4,-1.6,0.0,2023
Davion Mitchell,PG,24,SAC,80,1447,9.4,.545,.494,.078,1.3,7.0,4.1,16.5,1.5,0.9,13.1,14.1,0.7,0.8,1.5,.050,-2.4,-0.4,-2.8,-0.3,2023
Donovan Mitchell,SG,26,CLE,68,2432,22.9,.614,.453,.262,3.1,10.9,7.0,21.4,2.0,1.0,10.3,32.1,5.4,3.5,8.9,.176,5.6,0.6,6.3,5.0,2023
Evan Mobley,PF,21,CLE,79,2715,17.9,.591,.108,.321,8.1,22.7,15.4,12.4,1.1,4.0,11.9,20.2,3.7,4.8,8.5,.151,0.0,1.6,1.7,2.5,2023
Isaiah Mobley,PF,23,CLE,12,84,14.1,.521,.286,.143,5.6,22.4,14.0,5.0,2.4,3.3,3.3,16.4,0.1,0.2,0.2,.135,-2.5,1.1,-1.4,0.0,2023
,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Chima Moneke,SF,27,SAC,2,8,-3.5,.347,.000,1.000,28.8,0.0,14.3,16.1,0.0,0.0,41.0,26.2,0.0,0.0,0.0,-0.288,-12.7,-8.0,-20.7,0.0,2023
Malik Monk,SG,24,SAC,77,1719,16.6,.587,.500,.260,2.1,11.3,6.7,25.0,1.4,1.0,14.1,25.8,2.1,1.2,3.2,.091,1.6,-1.4,0.3,1.0,2023
Moses Moody,SG,20,GSW,63,817,10.3,.603,.595,.233,3.8,10.2,7.1,8.2,1.0,0.8,12.0,14.6,0.7,0.6,1.3,.076,-1.7,-0.9,-2.6,-0.1,2023
Xavier Moon,SG,28,LAC,4,20,7.2,.389,.333,.000,0.0,16.6,8.4,35.7,0.0,0.0,10.0,21.8,0.0,0.0,0.0,-0.030,-4.1,-1.0,-5.1,0.0,2023
Wendell Moore Jr.,SG,21,MIN,29,153,9.3,.465,.395,.116,3.0,10.0,6.6,15.3,2.5,2.8,15.0,14.9,-0.1,0.2,0.1,.028,-3.8,1.3,-2.4,0.0,2023
Ja Morant,PG,23,MEM,61,1948,23.3,.557,.247,.409,3.3,16.1,9.7,41.1,1.6,0.7,12.6,34.9,3.4,2.6,6.0,.148,5.2,0.5,5.7,3.8,2023
Marcus Morris,PF,33,LAC,65,1825,10.5,.534,.479,.135,1.8,13.9,7.9,8.9,1.1,1.0,7.6,17.6,0.4,1.6,2.0,.053,-1.8,-0.2,-1.9,0.0,2023
Markieff Morris,PF,33,TOT,35,355,10.4,.553,.617,.087,4.2,18.2,11.3,12.2,1.2,1.2,13.1,17.2,0.1,0.4,0.4,.059,-2.3,-0.4,-2.7,-0.1,2023
Markieff Morris,PF,33,BRK,27,285,10.7,.556,.598,.122,5.2,17.7,11.6,11.8,1.4,1.5,13.9,15.6,0.1,0.3,0.4,.074,-1.8,-0.1,-1.9,0.0,2023
Markieff Morris,PF,33,DAL,8,70,9.1,.545,.667,.000,0.0,20.2,10.0,13.7,0.7,0.0,10.8,23.9,0.0,0.1,0.0,.002,-4.4,-1.4,-5.8,-0.1,2023
Monte Morris,PG,27,WAS,62,1695,15.0,.579,.396,.150,1.8,11.6,6.9,26.4,1.2,0.6,9.9,15.6,3.1,1.1,4.2,.120,0.8,-0.4,0.5,1.1,2023
Trey Murphy III,SF,22,NOP,79,2448,15.2,.650,.621,.238,2.7,10.3,6.5,6.4,1.8,1.7,6.5,16.6,4.8,2.8,7.6,.150,1.4,0.4,1.8,2.3,2023
Dejounte Murray,SG,26,ATL,74,2693,17.0,.540,.293,.144,2.1,13.8,7.9,24.0,2.0,0.6,10.2,24.4,2.4,2.3,4.7,.084,1.1,0.0,1.0,2.1,2023
Jamal Murray,PG,25,DEN,65,2133,18.0,.571,.415,.207,2.7,11.0,6.9,27.5,1.5,0.7,11.3,26.1,3.3,1.9,5.1,.116,2.6,-1.3,1.3,1.8,2023
Keegan Murray,SF,22,SAC,80,2382,12.3,.597,.641,.104,4.3,13.4,8.9,5.5,1.2,1.5,6.8,15.8,2.6,1.7,4.3,.087,0.4,-1.0,-0.6,0.8,2023
Mike Muscala,C,31,TOT,63,945,13.0,.608,.709,.178,4.2,19.1,11.6,7.1,0.8,2.3,6.8,15.1,1.4,1.1,2.5,.128,-0.3,-0.1,-0.4,0.4,2023
Mike Muscala,C,31,OKC,43,622,13.8,.602,.700,.192,3.9,19.7,11.6,8.2,0.8,2.8,6.0,15.7,1.0,0.7,1.7,.134,0.3,-0.1,0.1,0.3,2023
Mike Muscala,C,31,BOS,20,323,11.6,.623,.730,.146,4.8,18.0,11.5,5.0,0.6,1.3,8.7,14.0,0.4,0.4,0.8,.116,-1.5,0.1,-1.4,0.1,2023
Svi Mykhailiuk,SF,25,TOT,32,468,14.0,.584,.572,.225,3.4,8.9,6.1,16.5,1.5,0.7,11.2,19.3,0.5,0.3,0.8,.081,0.5,-0.7,-0.1,0.2,2023
Svi Mykhailiuk,SF,25,NYK,13,40,15.8,.739,.833,.417,0.0,19.3,9.6,3.5,1.2,0.0,12.3,17.4,0.1,0.0,0.1,.141,3.6,0.5,4.1,0.1,2023
Svi Mykhailiuk,SF,25,CHO,19,428,13.8,.571,.553,.211,3.7,7.9,5.7,17.7,1.6,0.8,11.1,19.5,0.4,0.3,0.7,.076,0.3,-0.8,-0.5,0.2,2023
Larry Nance Jr.,C,30,NOP,65,1381,16.0,.649,.138,.259,8.7,20.3,14.5,11.7,2.0,2.6,11.0,11.9,2.8,2.1,4.9,.171,0.0,2.0,2.0,1.4,2023
Andrew Nembhard,SG,23,IND,75,2073,10.0,.528,.408,.096,1.9,8.8,5.3,22.4,1.6,0.5,15.8,16.1,0.4,0.8,1.2,.029,-2.4,-0.8,-3.2,-0.6,2023
Aaron Nesmith,SF,23,IND,73,1816,10.5,.566,.532,.241,3.8,13.1,8.5,7.4,1.4,1.6,10.3,16.8,0.9,1.1,2.0,.052,-2.3,-0.7,-3.0,-0.4,2023
Raul Neto,PG,30,CLE,48,505,12.6,.628,.382,.309,2.3,8.4,5.4,21.0,1.7,0.7,16.1,13.2,0.8,0.6,1.5,.142,-1.7,1.5,-0.2,0.2,2023
Georges Niang,PF,29,PHI,78,1512,10.9,.610,.765,.090,1.5,12.8,7.2,7.3,1.0,0.9,9.4,17.0,1.1,1.4,2.5,.078,-0.4,-1.0,-1.4,0.2,2023
,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Daishen Nix,PG,20,HOU,57,914,5.3,.447,.591,.152,2.1,9.7,5.9,19.2,1.6,0.7,25.4,15.4,-1.5,0.3,-1.2,-0.062,-5.0,-1.5,-6.5,-1.0,2023
Zeke Nnaji,PF,22,DEN,53,728,12.5,.620,.332,.316,10.5,11.2,10.9,3.3,1.1,2.8,12.2,15.2,0.9,0.7,1.6,.106,-2.7,-0.9,-3.7,-0.3,2023
Nerlens Noel,C,28,TOT,17,195,7.9,.424,.056,.333,5.6,21.0,13.1,6.7,4.0,4.5,23.9,12.0,-0.3,0.3,0.0,.007,-6.5,2.6,-3.8,-0.1,2023
Nerlens Noel,C,28,DET,14,152,10.0,.465,.067,.333,5.0,22.6,13.5,6.2,4.1,5.2,18.9,11.9,-0.1,0.3,0.1,.040,-5.1,3.1,-2.0,0.0,2023
Nerlens Noel,C,28,BRK,3,43,0.3,.218,.000,.333,8.0,15.3,11.8,8.3,3.4,2.0,42.1,12.2,-0.2,0.1,-0.1,-0.112,-11.3,1.0,-10.3,-0.1,2023
Jaylen Nowell,SG,23,MIN,65,1252,13.7,.527,.371,.158,3.3,11.7,7.6,15.9,1.6,0.3,8.9,25.0,0.0,1.2,1.2,.046,-1.5,-1.0,-2.5,-0.2,2023
Frank Ntilikina,SG,24,DAL,47,607,5.2,.461,.508,.250,1.3,10.7,5.9,12.8,1.3,1.0,16.5,13.1,-0.5,0.4,-0.1,-0.010,-6.1,-0.7,-6.7,-0.7,2023
Kendrick Nunn,SG,27,TOT,70,964,11.1,.530,.496,.091,1.8,10.3,6.2,13.8,1.4,0.6,12.4,23.7,-0.6,0.8,0.2,.008,-2.0,-1.5,-3.5,-0.4,2023
Kendrick Nunn,SG,27,LAL,39,528,8.7,.503,.502,.084,1.0,9.8,5.6,9.3,1.0,0.5,10.6,23.3,-0.6,0.4,-0.2,-0.021,-3.4,-1.6,-5.0,-0.4,2023
Kendrick Nunn,SG,27,WAS,31,436,14.1,.563,.487,.101,2.7,10.8,6.9,19.2,1.9,0.8,14.4,24.2,0.0,0.4,0.4,.043,-0.4,-1.3,-1.6,0.0,2023
Jusuf Nurkić,C,28,POR,52,1391,17.3,.589,.236,.380,9.3,29.7,19.5,16.4,1.5,2.8,16.8,22.1,1.2,1.5,2.7,.092,-0.6,0.7,0.1,0.7,2023
Jordan Nwora,SF,24,TOT,62,1188,12.2,.561,.474,.193,4.7,15.8,10.4,10.5,1.0,1.0,12.0,19.4,0.5,1.0,1.5,.060,-0.8,-1.3,-2.1,0.0,2023
Jordan Nwora,SF,24,MIL,38,597,10.0,.530,.518,.218,5.3,14.8,10.2,8.4,1.0,1.0,13.6,17.6,0.0,0.7,0.7,.057,-2.0,-0.4,-2.4,0.0,2023
Jordan Nwora,SF,24,IND,24,591,14.4,.586,.440,.173,4.1,16.9,10.5,12.6,1.0,1.0,10.7,21.2,0.5,0.3,0.8,.064,0.4,-2.2,-1.8,0.0,2023
Royce O'Neale,SF,29,BRK,76,2409,9.2,.538,.707,.116,2.6,15.0,9.0,15.3,1.3,1.7,15.5,13.6,0.4,2.5,2.9,.057,-1.7,0.6,-1.1,0.5,2023
Chuma Okeke,SF,24,ORL,27,518,9.1,.488,.705,.172,5.7,15.3,10.5,9.4,1.8,2.1,11.5,12.3,0.0,0.6,0.7,.061,-2.4,0.8,-1.6,0.1,2023
Josh Okogie,SG,24,PHO,72,1350,13.3,.531,.476,.464,8.8,11.9,10.3,10.3,2.0,2.3,11.2,17.7,1.1,1.7,2.8,.101,-0.8,0.5,-0.2,0.6,2023
Onyeka Okongwu,C,22,ATL,80,1849,19.4,.678,.026,.394,12.7,21.5,17.0,5.8,1.4,4.9,12.2,15.1,4.7,2.4,7.1,.185,0.0,0.8,0.8,1.3,2023
Isaac Okoro,SF,22,CLE,76,1652,10.7,.614,.483,.291,3.7,9.6,6.7,7.0,1.7,1.7,9.5,11.9,1.9,2.3,4.2,.122,-1.9,1.6,-0.3,0.7,2023
KZ Okpala,PF,23,SAC,35,248,6.2,.554,.553,.211,3.2,12.4,7.8,6.3,1.4,2.5,14.4,8.4,0.1,0.2,0.3,.057,-4.3,1.1,-3.2,-0.1,2023
Victor Oladipo,SG,30,MIA,42,1106,10.6,.513,.526,.196,1.6,12.3,6.8,19.8,2.6,1.1,16.6,21.1,-0.9,1.5,0.6,.024,-2.9,0.8,-2.1,0.0,2023
Kelly Olynyk,C,31,UTA,68,1942,14.4,.643,.424,.417,4.6,18.6,11.7,17.6,1.5,1.6,20.3,17.8,2.4,1.9,4.3,.106,-0.4,0.9,0.4,1.2,2023
Eugene Omoruyi,SF,25,TOT,40,645,10.9,.533,.390,.329,7.1,11.8,9.4,6.3,2.1,0.4,11.5,19.3,0.1,0.5,0.6,.042,-3.5,-0.9,-4.4,-0.4,2023
Eugene Omoruyi,SF,25,OKC,23,272,10.6,.531,.330,.298,8.5,12.1,10.3,5.6,2.4,0.0,13.1,18.8,0.0,0.3,0.3,.052,-4.4,-0.5,-4.9,-0.2,2023
Eugene Omoruyi,SF,25,DET,17,373,11.2,.533,.433,.351,6.1,11.6,8.8,6.8,1.8,0.7,10.4,19.7,0.1,0.2,0.3,.034,-2.9,-1.2,-4.1,-0.2,2023
Cedi Osman,SF,27,CLE,77,1548,12.0,.579,.589,.204,1.9,11.5,6.7,10.6,1.1,0.7,8.3,18.2,1.4,1.9,3.3,.103,-0.8,0.2,-0.7,0.5,2023
Kelly Oubre Jr.,SF,27,CHO,48,1548,14.8,.534,.414,.254,4.4,12.9,8.6,5.6,2.1,1.0,6.6,26.5,0.1,1.5,1.7,.051,-0.4,-0.7,-1.1,0.3,2023
Chris Paul,PG,37,PHO,59,1889,17.7,.555,.391,.240,1.6,13.4,7.4,38.7,2.4,1.0,13.4,19.2,3.7,2.5,6.2,.156,2.0,1.2,3.2,2.5,2023
,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Cameron Payne,PG,28,PHO,48,968,13.2,.512,.408,.141,1.3,11.0,6.1,32.6,1.7,0.7,14.4,24.8,0.0,1.0,1.1,.053,-0.5,-0.7,-1.2,0.2,2023
Gary Payton II,SG,30,TOT,22,367,13.3,.701,.377,.101,7.4,13.9,10.6,11.0,2.9,1.2,18.2,10.3,0.6,0.4,1.0,.125,-1.2,1.5,0.3,0.2,2023
Gary Payton II,SG,30,POR,15,255,11.3,.713,.415,.098,4.5,13.2,8.8,11.6,3.1,0.3,21.9,9.3,0.3,0.2,0.5,.097,-2.0,1.4,-0.6,0.1,2023
Gary Payton II,SG,30,GSW,7,112,17.7,.682,.321,.107,14.0,15.4,14.7,9.6,2.5,3.1,12.0,12.5,0.3,0.2,0.4,.191,0.5,1.9,2.4,0.1,2023
Theo Pinson,SG,27,DAL,40,323,10.1,.512,.713,.149,3.6,19.3,11.4,19.6,0.9,0.3,11.5,14.7,0.2,0.2,0.5,.071,-2.5,-0.9,-3.4,-0.1,2023
Scotty Pippen Jr.,PG,22,LAL,6,32,9.6,.439,.250,.750,6.9,6.5,6.7,8.2,3.0,2.6,11.1,23.7,-0.1,0.0,0.0,-0.017,-5.1,-0.8,-5.9,0.0,2023
Mason Plumlee,C,32,TOT,79,2054,19.6,.689,.000,.647,11.8,25.1,18.4,17.3,1.1,2.0,15.8,15.2,5.5,2.4,7.9,.185,1.2,1.0,2.2,2.2,2023
Mason Plumlee,C,32,CHO,56,1597,20.0,.673,.000,.646,12.2,24.1,18.1,18.7,1.0,1.9,14.6,15.7,4.3,1.8,6.1,.183,1.5,0.9,2.4,1.8,2023
Mason Plumlee,C,32,LAC,23,457,18.2,.761,.000,.648,10.4,28.4,19.5,12.3,1.2,2.3,21.0,13.7,1.2,0.6,1.8,.190,0.1,1.2,1.4,0.4,2023
Jakob Poeltl,C,27,TOT,72,1906,21.0,.635,.002,.325,13.0,25.5,19.0,15.2,1.7,4.0,15.0,18.2,3.7,2.2,6.0,.150,1.1,0.8,1.9,1.9,2023
Jakob Poeltl,C,27,SAS,46,1199,19.7,.625,.003,.332,13.3,25.0,18.9,17.0,1.4,3.6,17.8,18.6,1.8,1.1,2.9,.115,0.5,0.4,0.9,0.9,2023
Jakob Poeltl,C,27,TOR,26,707,23.1,.652,.000,.313,12.5,26.4,19.0,12.1,2.1,4.7,10.0,17.5,1.9,1.2,3.1,.209,2.2,1.5,3.6,1.0,2023
Aleksej Pokusevski,PF,21,OKC,34,701,13.4,.522,.418,.141,6.8,17.8,12.2,12.4,1.4,5.7,14.0,18.3,0.0,1.0,1.0,.066,-1.0,1.0,0.0,0.3,2023
Jordan Poole,PG,23,GSW,82,2458,14.6,.573,.498,.325,1.5,8.5,5.0,22.5,1.2,0.8,14.7,29.2,1.4,1.9,3.2,.063,-0.1,-1.8,-1.9,0.1,2023
Kevin Porter Jr.,PG,22,HOU,59,2024,16.2,.565,.436,.299,4.1,13.1,8.5,25.7,2.0,0.8,15.8,24.3,1.9,1.0,2.9,.068,1.4,-0.8,0.6,1.3,2023
Michael Porter Jr.,SF,24,DEN,62,1798,16.8,.621,.556,.147,4.2,17.2,10.9,5.3,1.0,1.4,7.3,22.7,2.6,1.8,4.3,.116,2.0,-1.8,0.2,1.0,2023
Otto Porter Jr.,SF,29,TOR,8,146,14.0,.656,.567,.267,4.3,10.9,7.4,7.2,3.7,0.0,10.7,11.0,0.2,0.2,0.4,.142,-1.3,2.0,0.7,0.1,2023
Bobby Portis,PF,27,MIL,70,1818,17.8,.575,.320,.156,9.2,28.6,19.3,8.7,0.8,0.7,8.6,21.7,2.5,2.8,5.3,.139,1.2,-0.6,0.7,1.2,2023
Kristaps Porziņģis,C,27,WAS,65,2120,23.1,.627,.350,.409,6.2,21.8,14.3,12.9,1.3,4.0,10.2,27.4,5.0,2.7,7.7,.174,3.8,0.5,4.3,3.4,2023
Micah Potter,PF,24,UTA,7,52,18.6,.800,.467,.000,6.3,26.7,16.6,11.2,0.9,0.0,11.8,13.7,0.2,0.0,0.2,.186,2.4,1.2,3.5,0.1,2023
Dwight Powell,C,31,DAL,76,1458,15.5,.738,.019,.625,11.8,13.3,12.5,6.9,1.6,1.6,15.9,12.6,3.8,1.3,5.1,.168,-1.2,0.0,-1.2,0.3,2023
Norman Powell,SG,29,LAC,60,1567,17.1,.612,.404,.390,1.7,10.7,6.3,11.0,1.6,1.0,10.8,26.0,2.1,1.4,3.5,.107,0.9,-0.7,0.3,0.9,2023
Jason Preston,PG,23,LAC,14,124,10.3,.489,.439,.049,1.8,17.9,9.9,30.9,0.8,0.0,19.3,18.3,0.0,0.1,0.1,.021,-2.1,-0.5,-2.6,0.0,2023
Joshua Primo,SG,20,SAS,4,93,6.1,.467,.462,.346,2.3,13.4,7.6,24.4,0.5,1.8,26.9,18.2,-0.2,0.0,-0.1,-0.073,-4.7,-1.6,-6.3,-0.1,2023
Taurean Prince,PF,28,MIN,54,1192,10.0,.597,.512,.203,1.4,10.8,6.2,9.6,1.1,1.1,14.3,17.3,0.3,1.0,1.3,.052,-2.6,-0.6,-3.3,-0.4,2023
Payton Pritchard,PG,25,BOS,48,643,10.3,.536,.629,.065,4.3,10.5,7.5,14.0,1.1,0.1,13.7,19.8,-0.1,0.7,0.6,.045,-2.1,-1.2,-3.4,-0.2,2023
,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Trevelin Queen,SG,25,IND,7,70,6.0,.337,.517,.172,12.7,14.2,13.5,11.1,1.4,6.1,18.3,22.9,-0.3,0.1,-0.2,-0.133,-5.6,-1.5,-7.2,-0.1,2023
Neemias Queta,C,23,SAC,5,29,17.0,.607,.000,.222,19.8,23.5,21.7,5.0,0.0,6.0,9.2,16.1,0.1,0.0,0.1,.149,-2.6,-0.8,-3.4,0.0,2023
Immanuel Quickley,SG,23,NYK,81,2344,16.3,.578,.485,.265,2.7,13.1,7.9,17.4,1.7,0.6,8.7,20.9,4.4,2.3,6.7,.137,1.3,0.4,1.7,2.1,2023
Lester Quinones,SG,22,GSW,4,18,8.6,.654,.800,1.200,6.2,12.0,9.2,14.2,2.6,0.0,39.6,29.4,-0.1,0.0,0.0,-0.103,-6.4,-3.7,-10.2,0.0,2023
Julius Randle,PF,28,NYK,77,2737,20.3,.581,.444,.371,5.6,25.2,15.4,18.5,0.9,0.7,11.5,29.5,5.0,3.1,8.1,.142,3.9,-0.2,3.7,3.9,2023
Austin Reaves,SG,24,LAL,64,1843,14.9,.687,.441,.541,2.0,9.0,5.6,15.7,0.8,0.9,14.0,16.2,4.1,1.4,5.4,.142,0.6,0.1,0.7,1.2,2023
Cam Reddish,SF,23,TOT,40,990,10.6,.561,.462,.240,2.0,8.1,5.0,8.1,1.9,1.3,12.0,17.1,0.3,0.7,0.9,.046,-2.6,-0.8,-3.4,-0.4,2023
Cam Reddish,SF,23,NYK,20,438,10.6,.558,.412,.243,1.7,6.0,3.9,6.3,1.7,1.7,9.1,16.2,0.3,0.4,0.7,.071,-2.2,0.0,-2.3,0.0,2023
Cam Reddish,SF,23,POR,20,552,10.6,.563,.500,.239,2.3,9.6,5.9,9.6,2.1,1.0,14.1,17.8,0.0,0.3,0.3,.025,-3.0,-1.4,-4.3,-0.3,2023
Davon Reed,SG,27,TOT,43,342,6.2,.471,.548,.286,3.4,16.0,9.9,8.2,2.1,1.0,17.5,14.5,-0.4,0.4,0.1,.008,-5.4,0.0,-5.3,-0.3,2023
Davon Reed,SG,27,DEN,35,315,5.2,.456,.550,.250,3.4,16.3,10.0,7.3,2.0,1.1,18.4,15.0,-0.4,0.4,-0.1,-0.009,-5.8,-0.3,-6.1,-0.3,2023
Davon Reed,SG,27,LAL,8,27,16.7,.694,.500,1.000,4.1,11.5,7.9,19.2,3.5,0.0,0.0,9.0,0.1,0.0,0.1,.208,-0.1,4.4,4.3,0.0,2023
Paul Reed,C,23,PHI,69,755,19.2,.620,.029,.244,17.8,23.1,20.5,5.3,3.0,6.3,16.3,16.4,1.2,1.6,2.8,.180,-1.6,1.5,-0.1,0.4,2023
Naz Reid,C,23,MIN,68,1251,18.5,.617,.376,.220,6.6,22.8,14.9,9.6,1.6,3.7,12.7,24.8,1.1,1.9,3.0,.114,0.3,0.8,1.0,1.0,2023
Jared Rhoden,SG,23,DET,14,198,6.5,.482,.455,.136,6.0,15.0,10.4,2.8,1.0,0.4,6.0,10.7,0.0,0.1,0.1,.027,-5.0,-1.1,-6.1,-0.2,2023
Nick Richards,C,25,CHO,65,1217,18.3,.676,.003,.585,12.6,24.0,18.2,4.5,0.4,5.1,13.0,15.6,2.7,1.5,4.2,.165,-1.0,-0.2,-1.3,0.2,2023
Josh Richardson,SG,29,TOT,65,1530,12.3,.555,.529,.146,2.9,9.9,6.3,15.8,2.2,1.2,12.7,18.4,0.6,1.1,1.8,.055,-1.0,-0.1,-1.2,0.3,2023
Josh Richardson,SG,29,SAS,42,997,13.6,.556,.510,.148,3.2,10.1,6.5,19.3,1.9,0.9,12.7,20.5,0.6,0.4,1.0,.047,-0.1,-1.0,-1.1,0.2,2023
